sale_datetime,Year,Month,Hour,Weekday_Name,total_sales
00:00.0,2017,12,23,Sunday,0
00:00.0,2018,1,0,Monday,0
00:00.0,2018,1,1,Monday,0
00:00.0,2018,1,2,Monday,0
00:00.0,2018,1,3,Monday,0
00:00.0,2018,1,4,Monday,0
00:00.0,2018,1,5,Monday,0
00:00.0,2018,1,6,Monday,0
00:00.0,2018,1,7,Monday,0
00:00.0,2018,1,8,Monday,0
00:00.0,2018,1,9,Monday,0
00:00.0,2018,1,10,Monday,0
00:00.0,2018,1,11,Monday,0
00:00.0,2018,1,12,Monday,0
00:00.0,2018,1,13,Monday,0
00:00.0,2018,1,14,Monday,0
00:00.0,2018,1,15,Monday,0
00:00.0,2018,1,16,Monday,0
00:00.0,2018,1,17,Monday,0
00:00.0,2018,1,18,Monday,0
00:00.0,2018,1,19,Monday,0
00:00.0,2018,1,20,Monday,0
00:00.0,2018,1,21,Monday,0
00:00.0,2018,1,22,Monday,0
00:00.0,2018,1,23,Monday,0
00:00.0,2018,1,0,Tuesday,0
00:00.0,2018,1,1,Tuesday,0
00:00.0,2018,1,2,Tuesday,0
00:00.0,2018,1,3,Tuesday,0
00:00.0,2018,1,4,Tuesday,0
00:00.0,2018,1,5,Tuesday,0
00:00.0,2018,1,6,Tuesday,0
00:00.0,2018,1,7,Tuesday,0
00:00.0,2018,1,8,Tuesday,0
00:00.0,2018,1,9,Tuesday,4
00:00.0,2018,1,10,Tuesday,1
00:00.0,2018,1,11,Tuesday,13
00:00.0,2018,1,12,Tuesday,12.33000004
00:00.0,2018,1,13,Tuesday,5
00:00.0,2018,1,14,Tuesday,0
00:00.0,2018,1,15,Tuesday,0
00:00.0,2018,1,16,Tuesday,4
00:00.0,2018,1,17,Tuesday,5
00:00.0,2018,1,18,Tuesday,3
00:00.0,2018,1,19,Tuesday,1.25
00:00.0,2018,1,20,Tuesday,5
00:00.0,2018,1,21,Tuesday,0
00:00.0,2018,1,22,Tuesday,0
00:00.0,2018,1,23,Tuesday,0
00:00.0,2018,1,0,Wednesday,0
00:00.0,2018,1,1,Wednesday,0
00:00.0,2018,1,2,Wednesday,0
00:00.0,2018,1,3,Wednesday,0
00:00.0,2018,1,4,Wednesday,0
00:00.0,2018,1,5,Wednesday,0
00:00.0,2018,1,6,Wednesday,0
00:00.0,2018,1,7,Wednesday,0
00:00.0,2018,1,8,Wednesday,0
00:00.0,2018,1,9,Wednesday,17
00:00.0,2018,1,10,Wednesday,0
00:00.0,2018,1,11,Wednesday,8
00:00.0,2018,1,12,Wednesday,6.669999957
00:00.0,2018,1,13,Wednesday,3.067000002
00:00.0,2018,1,14,Wednesday,1
00:00.0,2018,1,15,Wednesday,11
00:00.0,2018,1,16,Wednesday,2
00:00.0,2018,1,17,Wednesday,0.330000013
00:00.0,2018,1,18,Wednesday,6
00:00.0,2018,1,19,Wednesday,20
00:00.0,2018,1,20,Wednesday,2
00:00.0,2018,1,21,Wednesday,4
00:00.0,2018,1,22,Wednesday,0
00:00.0,2018,1,23,Wednesday,0
00:00.0,2018,1,0,Thursday,0
00:00.0,2018,1,1,Thursday,0
00:00.0,2018,1,2,Thursday,0
00:00.0,2018,1,3,Thursday,0
00:00.0,2018,1,4,Thursday,0
00:00.0,2018,1,5,Thursday,0
00:00.0,2018,1,6,Thursday,0
00:00.0,2018,1,7,Thursday,0
00:00.0,2018,1,8,Thursday,1
00:00.0,2018,1,9,Thursday,0.200000003
00:00.0,2018,1,10,Thursday,2
00:00.0,2018,1,11,Thursday,1
00:00.0,2018,1,12,Thursday,12
00:00.0,2018,1,13,Thursday,0
00:00.0,2018,1,14,Thursday,3.098999999
00:00.0,2018,1,15,Thursday,3
00:00.0,2018,1,16,Thursday,6
00:00.0,2018,1,17,Thursday,13
00:00.0,2018,1,18,Thursday,15
00:00.0,2018,1,19,Thursday,1
00:00.0,2018,1,20,Thursday,1
00:00.0,2018,1,21,Thursday,1
00:00.0,2018,1,22,Thursday,0
00:00.0,2018,1,23,Thursday,0
00:00.0,2018,1,0,Friday,0
00:00.0,2018,1,1,Friday,0
00:00.0,2018,1,2,Friday,0
00:00.0,2018,1,3,Friday,0
00:00.0,2018,1,4,Friday,0
00:00.0,2018,1,5,Friday,0
00:00.0,2018,1,6,Friday,0
00:00.0,2018,1,7,Friday,0
00:00.0,2018,1,8,Friday,6
00:00.0,2018,1,9,Friday,3
00:00.0,2018,1,10,Friday,1
00:00.0,2018,1,11,Friday,17.06599998
00:00.0,2018,1,12,Friday,5
00:00.0,2018,1,13,Friday,3.330000013
00:00.0,2018,1,14,Friday,4
00:00.0,2018,1,15,Friday,5
00:00.0,2018,1,16,Friday,4
00:00.0,2018,1,17,Friday,7.330000043
00:00.0,2018,1,18,Friday,4
00:00.0,2018,1,19,Friday,2.098999999
00:00.0,2018,1,20,Friday,11
00:00.0,2018,1,21,Friday,8
00:00.0,2018,1,22,Friday,0
00:00.0,2018,1,23,Friday,0
00:00.0,2018,1,0,Saturday,0
00:00.0,2018,1,1,Saturday,0
00:00.0,2018,1,2,Saturday,0
00:00.0,2018,1,3,Saturday,0
00:00.0,2018,1,4,Saturday,0
00:00.0,2018,1,5,Saturday,0
00:00.0,2018,1,6,Saturday,0
00:00.0,2018,1,7,Saturday,0
00:00.0,2018,1,8,Saturday,2
00:00.0,2018,1,9,Saturday,1
00:00.0,2018,1,10,Saturday,20.33000001
00:00.0,2018,1,11,Saturday,6
00:00.0,2018,1,12,Saturday,5.330000043
00:00.0,2018,1,13,Saturday,28.20000005
00:00.0,2018,1,14,Saturday,9.330000043
00:00.0,2018,1,15,Saturday,8.199999809
00:00.0,2018,1,16,Saturday,18.12999925
00:00.0,2018,1,17,Saturday,0
00:00.0,2018,1,18,Saturday,0
00:00.0,2018,1,19,Saturday,0
00:00.0,2018,1,20,Saturday,0
00:00.0,2018,1,21,Saturday,0
00:00.0,2018,1,22,Saturday,0
00:00.0,2018,1,23,Saturday,0
00:00.0,2018,1,0,Sunday,0
00:00.0,2018,1,1,Sunday,0
00:00.0,2018,1,2,Sunday,0
00:00.0,2018,1,3,Sunday,0
00:00.0,2018,1,4,Sunday,0
00:00.0,2018,1,5,Sunday,0
00:00.0,2018,1,6,Sunday,0
00:00.0,2018,1,7,Sunday,0
00:00.0,2018,1,8,Sunday,0
00:00.0,2018,1,9,Sunday,0
00:00.0,2018,1,10,Sunday,0
00:00.0,2018,1,11,Sunday,0
00:00.0,2018,1,12,Sunday,0
00:00.0,2018,1,13,Sunday,0
00:00.0,2018,1,14,Sunday,0
00:00.0,2018,1,15,Sunday,0
00:00.0,2018,1,16,Sunday,0
00:00.0,2018,1,17,Sunday,0
00:00.0,2018,1,18,Sunday,0
00:00.0,2018,1,19,Sunday,0
00:00.0,2018,1,20,Sunday,0
00:00.0,2018,1,21,Sunday,0
00:00.0,2018,1,22,Sunday,0
00:00.0,2018,1,23,Sunday,0
00:00.0,2018,1,0,Monday,0
00:00.0,2018,1,1,Monday,0
00:00.0,2018,1,2,Monday,0
00:00.0,2018,1,3,Monday,0
00:00.0,2018,1,4,Monday,0
00:00.0,2018,1,5,Monday,0
00:00.0,2018,1,6,Monday,0
00:00.0,2018,1,7,Monday,1
00:00.0,2018,1,8,Monday,2
00:00.0,2018,1,9,Monday,3
00:00.0,2018,1,10,Monday,6
00:00.0,2018,1,11,Monday,2
00:00.0,2018,1,12,Monday,2.670000017
00:00.0,2018,1,13,Monday,6.200000048
00:00.0,2018,1,14,Monday,5
00:00.0,2018,1,15,Monday,4.529999971
00:00.0,2018,1,16,Monday,4
00:00.0,2018,1,17,Monday,0
00:00.0,2018,1,18,Monday,2.930000037
00:00.0,2018,1,19,Monday,5
00:00.0,2018,1,20,Monday,4.330000013
00:00.0,2018,1,21,Monday,0
00:00.0,2018,1,22,Monday,0
00:00.0,2018,1,23,Monday,0
00:00.0,2018,1,0,Tuesday,0
00:00.0,2018,1,1,Tuesday,0
00:00.0,2018,1,2,Tuesday,0
00:00.0,2018,1,3,Tuesday,0
00:00.0,2018,1,4,Tuesday,0
00:00.0,2018,1,5,Tuesday,0
00:00.0,2018,1,6,Tuesday,0
00:00.0,2018,1,7,Tuesday,0
00:00.0,2018,1,8,Tuesday,0
00:00.0,2018,1,9,Tuesday,0.625
00:00.0,2018,1,10,Tuesday,9
00:00.0,2018,1,11,Tuesday,5
00:00.0,2018,1,12,Tuesday,5.065999985
00:00.0,2018,1,13,Tuesday,5
00:00.0,2018,1,14,Tuesday,1.330000043
00:00.0,2018,1,15,Tuesday,9
00:00.0,2018,1,16,Tuesday,1.033
00:00.0,2018,1,17,Tuesday,11.20000005
00:00.0,2018,1,18,Tuesday,8
00:00.0,2018,1,19,Tuesday,5
00:00.0,2018,1,20,Tuesday,2
00:00.0,2018,1,21,Tuesday,10
00:00.0,2018,1,22,Tuesday,0
00:00.0,2018,1,23,Tuesday,0
00:00.0,2018,1,0,Wednesday,0
00:00.0,2018,1,1,Wednesday,0
00:00.0,2018,1,2,Wednesday,0
00:00.0,2018,1,3,Wednesday,0
00:00.0,2018,1,4,Wednesday,0
00:00.0,2018,1,5,Wednesday,0
00:00.0,2018,1,6,Wednesday,0
00:00.0,2018,1,7,Wednesday,0
00:00.0,2018,1,8,Wednesday,3
00:00.0,2018,1,9,Wednesday,17
00:00.0,2018,1,10,Wednesday,2
00:00.0,2018,1,11,Wednesday,14.83000001
00:00.0,2018,1,12,Wednesday,10
00:00.0,2018,1,13,Wednesday,2
00:00.0,2018,1,14,Wednesday,5.340000004
00:00.0,2018,1,15,Wednesday,8.065999985
00:00.0,2018,1,16,Wednesday,3
00:00.0,2018,1,17,Wednesday,5
00:00.0,2018,1,18,Wednesday,1
00:00.0,2018,1,19,Wednesday,11
00:00.0,2018,1,20,Wednesday,2
00:00.0,2018,1,21,Wednesday,3
00:00.0,2018,1,22,Wednesday,0
00:00.0,2018,1,23,Wednesday,0
00:00.0,2018,1,0,Thursday,0
00:00.0,2018,1,1,Thursday,0
00:00.0,2018,1,2,Thursday,0
00:00.0,2018,1,3,Thursday,0
00:00.0,2018,1,4,Thursday,0
00:00.0,2018,1,5,Thursday,0
00:00.0,2018,1,6,Thursday,0
00:00.0,2018,1,7,Thursday,0
00:00.0,2018,1,8,Thursday,2
00:00.0,2018,1,9,Thursday,5
00:00.0,2018,1,10,Thursday,1
00:00.0,2018,1,11,Thursday,3
00:00.0,2018,1,12,Thursday,5.5
00:00.0,2018,1,13,Thursday,1
00:00.0,2018,1,14,Thursday,1
00:00.0,2018,1,15,Thursday,2.600000024
00:00.0,2018,1,16,Thursday,4
00:00.0,2018,1,17,Thursday,5.330000013
00:00.0,2018,1,18,Thursday,1
00:00.0,2018,1,19,Thursday,21
00:00.0,2018,1,20,Thursday,5
00:00.0,2018,1,21,Thursday,6
00:00.0,2018,1,22,Thursday,0
00:00.0,2018,1,23,Thursday,0
00:00.0,2018,1,0,Friday,0
00:00.0,2018,1,1,Friday,0
00:00.0,2018,1,2,Friday,0
00:00.0,2018,1,3,Friday,0
00:00.0,2018,1,4,Friday,0
00:00.0,2018,1,5,Friday,0
00:00.0,2018,1,6,Friday,0
00:00.0,2018,1,7,Friday,0
00:00.0,2018,1,8,Friday,1
00:00.0,2018,1,9,Friday,3.330000013
00:00.0,2018,1,10,Friday,9
00:00.0,2018,1,11,Friday,8
00:00.0,2018,1,12,Friday,0
00:00.0,2018,1,13,Friday,5
00:00.0,2018,1,14,Friday,4
00:00.0,2018,1,15,Friday,5
00:00.0,2018,1,16,Friday,9
00:00.0,2018,1,17,Friday,3.330000013
00:00.0,2018,1,18,Friday,7.330000013
00:00.0,2018,1,19,Friday,7
00:00.0,2018,1,20,Friday,4
00:00.0,2018,1,21,Friday,7
00:00.0,2018,1,22,Friday,0
00:00.0,2018,1,23,Friday,0
00:00.0,2018,1,0,Saturday,0
00:00.0,2018,1,1,Saturday,0
00:00.0,2018,1,2,Saturday,0
00:00.0,2018,1,3,Saturday,0
00:00.0,2018,1,4,Saturday,0
00:00.0,2018,1,5,Saturday,0
00:00.0,2018,1,6,Saturday,0
00:00.0,2018,1,7,Saturday,0
00:00.0,2018,1,8,Saturday,6
00:00.0,2018,1,9,Saturday,1
00:00.0,2018,1,10,Saturday,6.330000013
00:00.0,2018,1,11,Saturday,1.495000005
00:00.0,2018,1,12,Saturday,6
00:00.0,2018,1,13,Saturday,6.200000003
00:00.0,2018,1,14,Saturday,8
00:00.0,2018,1,15,Saturday,2
00:00.0,2018,1,16,Saturday,2
00:00.0,2018,1,17,Saturday,9.340000033
00:00.0,2018,1,18,Saturday,0
00:00.0,2018,1,19,Saturday,4
00:00.0,2018,1,20,Saturday,4.830000013
00:00.0,2018,1,21,Saturday,0
00:00.0,2018,1,22,Saturday,0
00:00.0,2018,1,23,Saturday,0
00:00.0,2018,1,0,Sunday,0
00:00.0,2018,1,1,Sunday,0
00:00.0,2018,1,2,Sunday,0
00:00.0,2018,1,3,Sunday,0
00:00.0,2018,1,4,Sunday,0
00:00.0,2018,1,5,Sunday,0
00:00.0,2018,1,6,Sunday,0
00:00.0,2018,1,7,Sunday,0
00:00.0,2018,1,8,Sunday,4
00:00.0,2018,1,9,Sunday,1
00:00.0,2018,1,10,Sunday,19.65999997
00:00.0,2018,1,11,Sunday,7
00:00.0,2018,1,12,Sunday,5.495000005
00:00.0,2018,1,13,Sunday,1
00:00.0,2018,1,14,Sunday,0.330000013
00:00.0,2018,1,15,Sunday,1
00:00.0,2018,1,16,Sunday,1
00:00.0,2018,1,17,Sunday,2
00:00.0,2018,1,18,Sunday,1
00:00.0,2018,1,19,Sunday,9.200000003
00:00.0,2018,1,20,Sunday,2
00:00.0,2018,1,21,Sunday,0
00:00.0,2018,1,22,Sunday,0
00:00.0,2018,1,23,Sunday,0
00:00.0,2018,1,0,Monday,0
00:00.0,2018,1,1,Monday,0
00:00.0,2018,1,2,Monday,0
00:00.0,2018,1,3,Monday,0
00:00.0,2018,1,4,Monday,0
00:00.0,2018,1,5,Monday,0
00:00.0,2018,1,6,Monday,0
00:00.0,2018,1,7,Monday,0
00:00.0,2018,1,8,Monday,7
00:00.0,2018,1,9,Monday,2
00:00.0,2018,1,10,Monday,1
00:00.0,2018,1,11,Monday,3
00:00.0,2018,1,12,Monday,3
00:00.0,2018,1,13,Monday,3
00:00.0,2018,1,14,Monday,12
00:00.0,2018,1,15,Monday,2.100000001
00:00.0,2018,1,16,Monday,1.330000013
00:00.0,2018,1,17,Monday,5
00:00.0,2018,1,18,Monday,1.330000013
00:00.0,2018,1,19,Monday,3
00:00.0,2018,1,20,Monday,8
00:00.0,2018,1,21,Monday,13.33000001
00:00.0,2018,1,22,Monday,0
00:00.0,2018,1,23,Monday,0
00:00.0,2018,1,0,Tuesday,0
00:00.0,2018,1,1,Tuesday,0
00:00.0,2018,1,2,Tuesday,0
00:00.0,2018,1,3,Tuesday,0
00:00.0,2018,1,4,Tuesday,0
00:00.0,2018,1,5,Tuesday,0
00:00.0,2018,1,6,Tuesday,0
00:00.0,2018,1,7,Tuesday,0
00:00.0,2018,1,8,Tuesday,0
00:00.0,2018,1,9,Tuesday,4
00:00.0,2018,1,10,Tuesday,2.340000004
00:00.0,2018,1,11,Tuesday,4.00999999
00:00.0,2018,1,12,Tuesday,6
00:00.0,2018,1,13,Tuesday,4
00:00.0,2018,1,14,Tuesday,0
00:00.0,2018,1,15,Tuesday,0
00:00.0,2018,1,16,Tuesday,1
00:00.0,2018,1,17,Tuesday,5
00:00.0,2018,1,18,Tuesday,2.330000013
00:00.0,2018,1,19,Tuesday,2
00:00.0,2018,1,20,Tuesday,6
00:00.0,2018,1,21,Tuesday,3.330000013
00:00.0,2018,1,22,Tuesday,0
00:00.0,2018,1,23,Tuesday,0
00:00.0,2018,1,0,Wednesday,0
00:00.0,2018,1,1,Wednesday,0
00:00.0,2018,1,2,Wednesday,0
00:00.0,2018,1,3,Wednesday,0
00:00.0,2018,1,4,Wednesday,0
00:00.0,2018,1,5,Wednesday,0
00:00.0,2018,1,6,Wednesday,0
00:00.0,2018,1,7,Wednesday,0
00:00.0,2018,1,8,Wednesday,7
00:00.0,2018,1,9,Wednesday,1
00:00.0,2018,1,10,Wednesday,7
00:00.0,2018,1,11,Wednesday,11.34
00:00.0,2018,1,12,Wednesday,2
00:00.0,2018,1,13,Wednesday,8
00:00.0,2018,1,14,Wednesday,4.680000007
00:00.0,2018,1,15,Wednesday,0.600000024
00:00.0,2018,1,16,Wednesday,5
00:00.0,2018,1,17,Wednesday,0
00:00.0,2018,1,18,Wednesday,2
00:00.0,2018,1,19,Wednesday,21
00:00.0,2018,1,20,Wednesday,6
00:00.0,2018,1,21,Wednesday,21.09999983
00:00.0,2018,1,22,Wednesday,0
00:00.0,2018,1,23,Wednesday,0
00:00.0,2018,1,0,Thursday,0
00:00.0,2018,1,1,Thursday,0
00:00.0,2018,1,2,Thursday,0
00:00.0,2018,1,3,Thursday,0
00:00.0,2018,1,4,Thursday,0
00:00.0,2018,1,5,Thursday,0
00:00.0,2018,1,6,Thursday,0
00:00.0,2018,1,7,Thursday,0
00:00.0,2018,1,8,Thursday,2
00:00.0,2018,1,9,Thursday,3
00:00.0,2018,1,10,Thursday,8
00:00.0,2018,1,11,Thursday,10.40000001
00:00.0,2018,1,12,Thursday,16
00:00.0,2018,1,13,Thursday,1
00:00.0,2018,1,14,Thursday,3.660000026
00:00.0,2018,1,15,Thursday,5
00:00.0,2018,1,16,Thursday,9.330000013
00:00.0,2018,1,17,Thursday,1
00:00.0,2018,1,18,Thursday,10
00:00.0,2018,1,19,Thursday,9
00:00.0,2018,1,20,Thursday,2.066
00:00.0,2018,1,21,Thursday,2
00:00.0,2018,1,22,Thursday,0
00:00.0,2018,1,23,Thursday,0
00:00.0,2018,1,0,Friday,0
00:00.0,2018,1,1,Friday,0
00:00.0,2018,1,2,Friday,0
00:00.0,2018,1,3,Friday,0
00:00.0,2018,1,4,Friday,0
00:00.0,2018,1,5,Friday,0
00:00.0,2018,1,6,Friday,0
00:00.0,2018,1,7,Friday,0
00:00.0,2018,1,8,Friday,1
00:00.0,2018,1,9,Friday,0
00:00.0,2018,1,10,Friday,9.330000013
00:00.0,2018,1,11,Friday,7
00:00.0,2018,1,12,Friday,0.330000013
00:00.0,2018,1,13,Friday,3
00:00.0,2018,1,14,Friday,3
00:00.0,2018,1,15,Friday,2.400000006
00:00.0,2018,1,16,Friday,4
00:00.0,2018,1,17,Friday,4
00:00.0,2018,1,18,Friday,9
00:00.0,2018,1,19,Friday,1
00:00.0,2018,1,20,Friday,4.197999999
00:00.0,2018,1,21,Friday,3
00:00.0,2018,1,22,Friday,0
00:00.0,2018,1,23,Friday,0
00:00.0,2018,1,0,Saturday,0
00:00.0,2018,1,1,Saturday,0
00:00.0,2018,1,2,Saturday,0
00:00.0,2018,1,3,Saturday,0
00:00.0,2018,1,4,Saturday,0
00:00.0,2018,1,5,Saturday,0
00:00.0,2018,1,6,Saturday,0
00:00.0,2018,1,7,Saturday,0
00:00.0,2018,1,8,Saturday,0.330000013
00:00.0,2018,1,9,Saturday,4.330000013
00:00.0,2018,1,10,Saturday,2
00:00.0,2018,1,11,Saturday,2.660000026
00:00.0,2018,1,12,Saturday,14
00:00.0,2018,1,13,Saturday,2.330000013
00:00.0,2018,1,14,Saturday,1
00:00.0,2018,1,15,Saturday,1.330000013
00:00.0,2018,1,16,Saturday,4
00:00.0,2018,1,17,Saturday,3
00:00.0,2018,1,18,Saturday,2
00:00.0,2018,1,19,Saturday,1
00:00.0,2018,1,20,Saturday,14
00:00.0,2018,1,21,Saturday,0
00:00.0,2018,1,22,Saturday,0
00:00.0,2018,1,23,Saturday,0
00:00.0,2018,1,0,Sunday,0
00:00.0,2018,1,1,Sunday,0
00:00.0,2018,1,2,Sunday,0
00:00.0,2018,1,3,Sunday,0
00:00.0,2018,1,4,Sunday,0
00:00.0,2018,1,5,Sunday,0
00:00.0,2018,1,6,Sunday,0
00:00.0,2018,1,7,Sunday,0
00:00.0,2018,1,8,Sunday,2
00:00.0,2018,1,9,Sunday,10
00:00.0,2018,1,10,Sunday,7.330000043
00:00.0,2018,1,11,Sunday,7.999999955
00:00.0,2018,1,12,Sunday,5
00:00.0,2018,1,13,Sunday,0.330000013
00:00.0,2018,1,14,Sunday,1
00:00.0,2018,1,15,Sunday,2.400000006
00:00.0,2018,1,16,Sunday,0
00:00.0,2018,1,17,Sunday,2.967000067
00:00.0,2018,1,18,Sunday,8.5
00:00.0,2018,1,19,Sunday,3.033
00:00.0,2018,1,20,Sunday,3
00:00.0,2018,1,21,Sunday,0
00:00.0,2018,1,22,Sunday,0
00:00.0,2018,1,23,Sunday,0
00:00.0,2018,1,0,Monday,0
00:00.0,2018,1,1,Monday,0
00:00.0,2018,1,2,Monday,0
00:00.0,2018,1,3,Monday,0
00:00.0,2018,1,4,Monday,0
00:00.0,2018,1,5,Monday,0
00:00.0,2018,1,6,Monday,0
00:00.0,2018,1,7,Monday,0
00:00.0,2018,1,8,Monday,6
00:00.0,2018,1,9,Monday,10
00:00.0,2018,1,10,Monday,3
00:00.0,2018,1,11,Monday,2
00:00.0,2018,1,12,Monday,3
00:00.0,2018,1,13,Monday,1
00:00.0,2018,1,14,Monday,3.066
00:00.0,2018,1,15,Monday,1
00:00.0,2018,1,16,Monday,10
00:00.0,2018,1,17,Monday,4
00:00.0,2018,1,18,Monday,2.330000043
00:00.0,2018,1,19,Monday,3
00:00.0,2018,1,20,Monday,2
00:00.0,2018,1,21,Monday,6
00:00.0,2018,1,22,Monday,0
00:00.0,2018,1,23,Monday,0
00:00.0,2018,1,0,Tuesday,0
00:00.0,2018,1,1,Tuesday,0
00:00.0,2018,1,2,Tuesday,0
00:00.0,2018,1,3,Tuesday,0
00:00.0,2018,1,4,Tuesday,0
00:00.0,2018,1,5,Tuesday,0
00:00.0,2018,1,6,Tuesday,0
00:00.0,2018,1,7,Tuesday,0
00:00.0,2018,1,8,Tuesday,0
00:00.0,2018,1,9,Tuesday,1
00:00.0,2018,1,10,Tuesday,2
00:00.0,2018,1,11,Tuesday,10
00:00.0,2018,1,12,Tuesday,2
00:00.0,2018,1,13,Tuesday,13.066
00:00.0,2018,1,14,Tuesday,4
00:00.0,2018,1,15,Tuesday,1.600000024
00:00.0,2018,1,16,Tuesday,1
00:00.0,2018,1,17,Tuesday,4
00:00.0,2018,1,18,Tuesday,6
00:00.0,2018,1,19,Tuesday,5
00:00.0,2018,1,20,Tuesday,1.600000024
00:00.0,2018,1,21,Tuesday,4
00:00.0,2018,1,22,Tuesday,0
00:00.0,2018,1,23,Tuesday,0
00:00.0,2018,1,0,Wednesday,0
00:00.0,2018,1,1,Wednesday,0
00:00.0,2018,1,2,Wednesday,0
00:00.0,2018,1,3,Wednesday,0
00:00.0,2018,1,4,Wednesday,0
00:00.0,2018,1,5,Wednesday,0
00:00.0,2018,1,6,Wednesday,0
00:00.0,2018,1,7,Wednesday,0
00:00.0,2018,1,8,Wednesday,1
00:00.0,2018,1,9,Wednesday,5
00:00.0,2018,1,10,Wednesday,3
00:00.0,2018,1,11,Wednesday,3
00:00.0,2018,1,12,Wednesday,5
00:00.0,2018,1,13,Wednesday,5.340000004
00:00.0,2018,1,14,Wednesday,2
00:00.0,2018,1,15,Wednesday,0
00:00.0,2018,1,16,Wednesday,4
00:00.0,2018,1,17,Wednesday,4
00:00.0,2018,1,18,Wednesday,7.329999924
00:00.0,2018,1,19,Wednesday,16.33000004
00:00.0,2018,1,20,Wednesday,9
00:00.0,2018,1,21,Wednesday,3
00:00.0,2018,1,22,Wednesday,0
00:00.0,2018,1,23,Wednesday,0
00:00.0,2018,1,0,Thursday,0
00:00.0,2018,1,1,Thursday,0
00:00.0,2018,1,2,Thursday,0
00:00.0,2018,1,3,Thursday,0
00:00.0,2018,1,4,Thursday,0
00:00.0,2018,1,5,Thursday,0
00:00.0,2018,1,6,Thursday,0
00:00.0,2018,1,7,Thursday,0
00:00.0,2018,1,8,Thursday,1.740000054
00:00.0,2018,1,9,Thursday,7
00:00.0,2018,1,10,Thursday,8
00:00.0,2018,1,11,Thursday,1
00:00.0,2018,1,12,Thursday,5.340000004
00:00.0,2018,1,13,Thursday,10
00:00.0,2018,1,14,Thursday,6.600000024
00:00.0,2018,1,15,Thursday,3.330000013
00:00.0,2018,1,16,Thursday,1.462000012
00:00.0,2018,1,17,Thursday,6
00:00.0,2018,1,18,Thursday,4
00:00.0,2018,1,19,Thursday,5.330000043
00:00.0,2018,1,20,Thursday,6.660000026
00:00.0,2018,1,21,Thursday,8.330000013
00:00.0,2018,1,22,Thursday,0
00:00.0,2018,1,23,Thursday,0
00:00.0,2018,1,0,Friday,0
00:00.0,2018,1,1,Friday,0
00:00.0,2018,1,2,Friday,0
00:00.0,2018,1,3,Friday,0
00:00.0,2018,1,4,Friday,0
00:00.0,2018,1,5,Friday,0
00:00.0,2018,1,6,Friday,0
00:00.0,2018,1,7,Friday,0.033
00:00.0,2018,1,8,Friday,0
00:00.0,2018,1,9,Friday,1
00:00.0,2018,1,10,Friday,0
00:00.0,2018,1,11,Friday,13
00:00.0,2018,1,12,Friday,4
00:00.0,2018,1,13,Friday,4
00:00.0,2018,1,14,Friday,12
00:00.0,2018,1,15,Friday,1.700000025
00:00.0,2018,1,16,Friday,2.960000038
00:00.0,2018,1,17,Friday,8
00:00.0,2018,1,18,Friday,18.33000004
00:00.0,2018,1,19,Friday,11
00:00.0,2018,1,20,Friday,13.60000038
00:00.0,2018,1,21,Friday,1
00:00.0,2018,1,22,Friday,0
00:00.0,2018,1,23,Friday,0
00:00.0,2018,1,0,Saturday,0
00:00.0,2018,1,1,Saturday,0
00:00.0,2018,1,2,Saturday,0
00:00.0,2018,1,3,Saturday,0
00:00.0,2018,1,4,Saturday,0
00:00.0,2018,1,5,Saturday,0
00:00.0,2018,1,6,Saturday,0
00:00.0,2018,1,7,Saturday,0
00:00.0,2018,1,8,Saturday,3.900000095
00:00.0,2018,1,9,Saturday,4
00:00.0,2018,1,10,Saturday,14.33000001
00:00.0,2018,1,11,Saturday,1
00:00.0,2018,1,12,Saturday,6.330000043
00:00.0,2018,1,13,Saturday,6
00:00.0,2018,1,14,Saturday,5
00:00.0,2018,1,15,Saturday,2.340000004
00:00.0,2018,1,16,Saturday,13
00:00.0,2018,1,17,Saturday,2
00:00.0,2018,1,18,Saturday,7.340000004
00:00.0,2018,1,19,Saturday,8
00:00.0,2018,1,20,Saturday,7.330000013
00:00.0,2018,1,21,Saturday,0
00:00.0,2018,1,22,Saturday,0
00:00.0,2018,1,23,Saturday,0
00:00.0,2018,1,0,Sunday,0
00:00.0,2018,1,1,Sunday,0
00:00.0,2018,1,2,Sunday,0
00:00.0,2018,1,3,Sunday,0
00:00.0,2018,1,4,Sunday,0
00:00.0,2018,1,5,Sunday,0
00:00.0,2018,1,6,Sunday,0
00:00.0,2018,1,7,Sunday,0
00:00.0,2018,1,8,Sunday,0
00:00.0,2018,1,9,Sunday,6
00:00.0,2018,1,10,Sunday,1
00:00.0,2018,1,11,Sunday,3.330000013
00:00.0,2018,1,12,Sunday,6
00:00.0,2018,1,13,Sunday,11
00:00.0,2018,1,14,Sunday,22
00:00.0,2018,1,15,Sunday,6.649999976
00:00.0,2018,1,16,Sunday,5
00:00.0,2018,1,17,Sunday,6
00:00.0,2018,1,18,Sunday,4.340000004
00:00.0,2018,1,19,Sunday,8.180000007
00:00.0,2018,1,20,Sunday,8
00:00.0,2018,1,21,Sunday,0
00:00.0,2018,1,22,Sunday,0
00:00.0,2018,1,23,Sunday,0
00:00.0,2018,1,0,Monday,0
00:00.0,2018,1,1,Monday,0
00:00.0,2018,1,2,Monday,0
00:00.0,2018,1,3,Monday,0
00:00.0,2018,1,4,Monday,0
