sale_date,Year,Month,Weekday_Name,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,total_sales
08-05-2016,2016,5,Sunday,5,10.65999985,1,40.40000153,12,0,1,11,81.06000137
09-05-2016,2016,5,Monday,5.670000076,6.362999916,5,29.20000076,3,0,2,5,56.23300076
10-05-2016,2016,5,Tuesday,7.329999924,3.670000076,7,28.25,4,0,2,3.5,55.75
11-05-2016,2016,5,Wednesday,5.329999924,4.659999847,4,23,13,0,3,2,54.98999977
12-05-2016,2016,5,Thursday,3.00999999,1.758999944,8,28.10000038,8,1,2,0,51.86900032
13-05-2016,2016,5,Friday,2.329999924,2.329999924,3,37,9,0,0,5,58.65999985
14-05-2016,2016,5,Saturday,5.340000153,4.670000076,5.550000191,31.25,13,0,21,1,81.81000042
15-05-2016,2016,5,Sunday,5.329999924,8.187999725,1.200000048,44.09999847,6,0,5,4,73.81799817
16-05-2016,2016,5,Monday,5,3.660000086,2,24,17,0,2,3,56.66000009
17-05-2016,2016,5,Tuesday,4,2.329999924,7.099999905,38.40000153,4,0,1,3.200000048,60.0300014
18-05-2016,2016,5,Wednesday,4,5.329999924,5.25,35,7,0,1,5,62.57999992
19-05-2016,2016,5,Thursday,6.340000153,5.659999847,2,30.5,10,0,16,3,73.5
20-05-2016,2016,5,Friday,3,1.131999969,3,14,14,2,9,5,51.13199997
21-05-2016,2016,5,Saturday,2,5.340000153,5.199999809,42.5,3,0,17,5,80.03999996
22-05-2016,2016,5,Sunday,4.340000153,4.510000229,9.050000191,55.59999847,6,1,0,10,90.49999905
23-05-2016,2016,5,Monday,5,2.362999916,5,54.70000076,19,0,7,4,97.06300068
24-05-2016,2016,5,Tuesday,12,3.167000055,4,32,3,0,3,2,59.16700006
25-05-2016,2016,5,Wednesday,8.340000153,1.669999957,6,25.04999924,16,1,0,1.200000048,59.25999939
26-05-2016,2016,5,Thursday,4.670000076,5.329999924,5.349999905,24.79999924,20,1,0,9,70.14999914
27-05-2016,2016,5,Friday,8.670000076,2.683000088,5.25,17,14,7,2,6,62.60300016
28-05-2016,2016,5,Saturday,12.32999992,0.363000005,3,43,4,0,4,9,75.69299993
29-05-2016,2016,5,Sunday,8.670000076,4.329999924,6,31.79999924,2,1,5,9.199999809,67.99999905
30-05-2016,2016,5,Monday,3.339999914,3.023000002,4.099999905,29.39999962,3,0,7,8,57.86299944
31-05-2016,2016,5,Tuesday,6,3.329999924,3.5,21,3,0,13,2,51.82999992
01-06-2016,2016,6,Wednesday,9,1.100000024,2,20,11,0,7,5,55.10000002
02-06-2016,2016,6,Thursday,2.329999924,6,1.049999952,21.25,18,3,4,1,56.62999988
03-06-2016,2016,6,Friday,7.329999924,3,4,18,8,0,1,7,48.32999992
04-06-2016,2016,6,Saturday,3.329999924,3.339999914,3.299999952,21,2,0,0,4,36.96999979
05-06-2016,2016,6,Sunday,10.34000015,3.065999985,4.300000191,23.39999962,5,0,3,4,53.10599995
06-06-2016,2016,6,Monday,5.329999924,2.802000046,4,26.20000076,5,0,6,6,55.33200073
07-06-2016,2016,6,Tuesday,6,3.362999916,4.099999905,28.5,13,0,10,3,67.96299982
08-06-2016,2016,6,Wednesday,8.659999847,1.330000043,5.5,45.06200027,10,0,5,6,81.55200016
09-06-2016,2016,6,Thursday,8.670000076,4.329999924,2,20.60000038,7,0,1,4.199999809,47.80000019
10-06-2016,2016,6,Friday,8.329999924,4,4,26,11,2,0,5,60.32999992
11-06-2016,2016,6,Saturday,10.65999985,2.825000048,2,35.59999847,4,1,10,8,74.08499837
12-06-2016,2016,6,Sunday,8.340000153,7.353000164,3.400000095,47,8,0,4,6,84.09300041
13-06-2016,2016,6,Monday,5.659999847,4.736000061,1,15,7,0,1,2,36.39599991
14-06-2016,2016,6,Tuesday,2.329999924,6,6.099999905,17.39999962,17,1,2,3,54.82999945
15-06-2016,2016,6,Wednesday,5,5.494999886,7,35,22,1,1,6,82.49499989
16-06-2016,2016,6,Thursday,4,0.330000013,1,20.5,4,0,22,3,54.83000001
17-06-2016,2016,6,Friday,3.339999914,3.670000076,3.650000095,20,8,0,4,4,46.66000009
18-06-2016,2016,6,Saturday,2,4.329999924,6.5,37.5,1,0,5,4,60.32999992
19-06-2016,2016,6,Sunday,6.340000153,6.010000229,3,40,1,0,7,15,78.35000038
20-06-2016,2016,6,Monday,7.340000153,3.339999914,6,22.38800049,5,0,8,6,58.06800056
21-06-2016,2016,6,Tuesday,7.329999924,4.659999847,9,23,15,0,7,5.599999905,71.58999968
22-06-2016,2016,6,Wednesday,2,6.066999912,2.299999952,42,6,0,2,2,62.36699986
23-06-2016,2016,6,Thursday,3,0.330000013,2.299999952,19,5,0,1,3,33.62999997
24-06-2016,2016,6,Friday,6,2.339999914,3.049999952,19,15,0,1,2,48.38999987
25-06-2016,2016,6,Saturday,5.679999828,4.989999771,8,20.25,5,0,1,4,48.9199996
26-06-2016,2016,6,Sunday,3,3.845000029,2,17.39999962,20,0,2,3,51.24499965
27-06-2016,2016,6,Monday,6,3.066999912,5.25,24,9,0,9,2,58.31699991
28-06-2016,2016,6,Tuesday,1.330000043,1.42900002,2.25,24,20,5,2,7,63.00900006
29-06-2016,2016,6,Wednesday,7,8.010000229,6.5,22,12.5,7,1,2,66.01000023
30-06-2016,2016,6,Thursday,4,3.802999973,3.200000048,9,6,0,0,2,28.00300002
01-07-2016,2016,7,Friday,4,2.00999999,5.5,24,1,0,20,7,63.50999999
02-07-2016,2016,7,Saturday,4.659999847,5.131999969,6,25.39999962,9,0,2,3,55.19199944
03-07-2016,2016,7,Sunday,6.670000076,4.164999962,5.400000095,18.60000038,4,0,11,5,54.83500051
04-07-2016,2016,7,Monday,8.340000153,5.340000153,1.149999976,14,8,3,7,6,52.83000028
05-07-2016,2016,7,Tuesday,6,4.010000229,2,19,10,0,0,3,44.01000023
06-07-2016,2016,7,Wednesday,9.329999924,5.725999832,5,30,5,0,8,4,67.05599976
07-07-2016,2016,7,Thursday,7.340000153,5.010000229,1,21,11,1,0,2,48.35000038
08-07-2016,2016,7,Friday,1.340000033,7.056000233,9.199999809,28,12,1,0,4.300000191,62.89600027
09-07-2016,2016,7,Saturday,3.329999924,6,4.5,11,12,0,0,2,38.82999992
10-07-2016,2016,7,Sunday,5.659999847,8.319999695,4.199999809,29,6,0,0,3,56.17999935
11-07-2016,2016,7,Monday,6.329999924,1.702999949,3,19.31200027,9,0,4,6.199999809,49.54499996
12-07-2016,2016,7,Tuesday,5.670000076,2.670000076,4,27.20000076,14,0,3,4,60.54000092
13-07-2016,2016,7,Wednesday,6.218333244,7,5,26.39999962,11,0,3,2,60.61833286
14-07-2016,2016,7,Thursday,2.339999914,2.362999916,5,12.39999962,3,0,3,5,33.10299945
15-07-2016,2016,7,Friday,3,8,2,15,4,0,0,3.329999924,35.32999992
16-07-2016,2016,7,Saturday,9.329999924,6.736999989,3,23.29999924,6,0,1,8,57.36699915
17-07-2016,2016,7,Sunday,9.010000229,4.010000229,3,26.64999962,3,0,7,4,56.67000008
18-07-2016,2016,7,Monday,6,2.496999979,8,25.39999962,2,0,3,4,50.8969996
19-07-2016,2016,7,Tuesday,7.340000153,1.330000043,6,19,5,0,1,2,41.6700002
20-07-2016,2016,7,Wednesday,10.32999992,4.659999847,7.099999905,25.20000076,6,0,5,5,63.29000044
21-07-2016,2016,7,Thursday,5.659999847,5.320000172,4.099999905,17,15,0,1,2,50.07999992
22-07-2016,2016,7,Friday,3.329999924,1.659999967,7,14,4,0,0,2,31.98999989
23-07-2016,2016,7,Saturday,4.659999847,5.489999771,2.099999905,15,6,0,0,5,38.24999952
24-07-2016,2016,7,Sunday,2.329999924,4.989999771,4,32,4,0,0,2,49.31999969
25-07-2016,2016,7,Monday,13,3.329999924,7,22,9,0,4,4,62.32999992
26-07-2016,2016,7,Tuesday,8.319999695,2.660000086,1,10,16,0,0,2,39.97999978
27-07-2016,2016,7,Wednesday,3,6.329999924,4.150000095,10,4,1,9,2,39.48000002
28-07-2016,2016,7,Thursday,9.670000076,3.99000001,4,22.5,12,1,5,3,61.16000009
29-07-2016,2016,7,Friday,9.989999771,4.510000229,6,11,17,1,11,2,62.5
30-07-2016,2016,7,Saturday,6.329999924,3.99000001,4,37,7,0,1,6,65.31999993
31-07-2016,2016,7,Sunday,6,5.010000229,4.5,22,5,0,0,4,46.51000023
01-08-2016,2016,8,Monday,8.329999924,1.396000028,5,14,7.5,1,1,6,44.22599995
02-08-2016,2016,8,Tuesday,8.329999924,7,5,12,12,0,1,1,46.32999992
03-08-2016,2016,8,Wednesday,8,2.980000019,3.5,21,11,0,13,3,62.48000002
04-08-2016,2016,8,Thursday,8,2.693000078,2,34.40000153,12,0,17,4,80.0930016
05-08-2016,2016,8,Friday,10.32999992,3.420000076,3.700000048,21,24,0,24,1.299999952,87.75
06-08-2016,2016,8,Saturday,3,3.661999941,5,20,33,0,1,2,67.66199994
07-08-2016,2016,8,Sunday,8,4.15500021,8.199999809,40.20000076,12,0,5,3,80.55500078
08-08-2016,2016,8,Monday,8.340000153,5.989999771,5.5,15,36,0,1,4,75.82999992
09-08-2016,2016,8,Tuesday,6.329999924,4.659999847,7,29,26,1,2,4,79.98999977
10-08-2016,2016,8,Wednesday,11.34000015,2.99000001,7,24.10000038,11,0,3,2,61.43000054
11-08-2016,2016,8,Thursday,5.670000076,3.660000086,0,25,1,0,0,2,37.33000016
12-08-2016,2016,8,Friday,8.659999847,5.659999847,6.099999905,27.60000038,6,4,0,2,60.01999998
13-08-2016,2016,8,Saturday,8,6.736999989,5,32,2,0,0,5,58.73699999
14-08-2016,2016,8,Sunday,5,4.856999874,4.5,18.21666718,2,0,7,0,41.57366705
15-08-2016,2016,8,Monday,5,2.329999924,2,21,11,0,0,2,43.32999992
16-08-2016,2016,8,Tuesday,10,4.659999847,3,14.44999981,4,0,11,3.5,50.60999966
17-08-2016,2016,8,Wednesday,8.659999847,2.00999999,4,9.5,7,0,5,5,41.16999984
18-08-2016,2016,8,Thursday,6.989999771,3.362999916,4,25.60000038,7,0,0,1,47.95300007
19-08-2016,2016,8,Friday,1,4.329999924,0.600000024,27,12,0,0,4,48.92999995
20-08-2016,2016,8,Saturday,4.329999924,2.99000001,6,26.20000076,1,0,0,6,46.5200007
21-08-2016,2016,8,Sunday,8,3.627000093,7.400000095,39,3,4,1,1,67.02700019
22-08-2016,2016,8,Monday,3.339999914,3.385999918,0,23.20000076,3,0,0,6,38.9260006
23-08-2016,2016,8,Tuesday,3,3.065999985,4,14.69999981,7,1,0,1.200000048,33.96599984
24-08-2016,2016,8,Wednesday,9.329999924,3.486999989,8,11.30000019,2,0,0,3,37.1170001
25-08-2016,2016,8,Thursday,4.329999924,2.670000076,8,19.39999962,4,1,4,5,48.39999962
26-08-2016,2016,8,Friday,4,2.023000002,2,20.70000076,3,0,0,0,31.72300076
27-08-2016,2016,8,Saturday,8.829999924,1.735999942,1,17.51666641,2,0,11,0,42.08266628
28-08-2016,2016,8,Sunday,7.329999924,7.019999981,6.199999809,37,3,0,6,2,68.54999971
29-08-2016,2016,8,Monday,9,0.670000017,2,14.19999981,4,0,1,1.299999952,32.16999978
30-08-2016,2016,8,Tuesday,4.659999847,1.320000052,2,8.899999619,4,0,1,0,21.87999952
31-08-2016,2016,8,Wednesday,6,5.827000141,5,23.20000076,3,0,1,5,49.0270009
01-09-2016,2016,9,Thursday,5,3.660000086,5,31.39999962,2,0,0,3,50.0599997
02-09-2016,2016,9,Friday,9.340000153,4.019999981,5,10,25,0,5,2,60.36000013
03-09-2016,2016,9,Saturday,5.329999924,4.025000095,6.5,54.20000076,5,0,4,4,83.05500078
04-09-2016,2016,9,Sunday,8.329999924,4.395999908,0,30.89999962,10,0,4,5,62.62599945
05-09-2016,2016,9,Monday,3.319999933,4.395999908,2,34.29999924,8,2,2,4,60.01599908
06-09-2016,2016,9,Tuesday,5,1.330000043,1,32.79999924,14,3,0,3,60.12999928
07-09-2016,2016,9,Wednesday,2.329999924,2.190000057,3,37.59999847,14,0,0,3,62.11999846
08-09-2016,2016,9,Thursday,6,2.99000001,4,33,8,1,0,0,54.99000001
09-09-2016,2016,9,Friday,4.989999771,3.99000001,3.25,26.12400055,11,2,10,3,64.35400033
10-09-2016,2016,9,Saturday,8.329999924,11.31000042,10,34,9,0,4,3,79.64000034
11-09-2016,2016,9,Sunday,2.660000086,6.989999771,7.099999905,57.20000076,8,0,10,4,95.95000052
12-09-2016,2016,9,Monday,7,6,4,24,10,0,8,4,63
13-09-2016,2016,9,Tuesday,7,5.758999825,4,32,13,0,2,0,63.75899982
14-09-2016,2016,9,Wednesday,6,3.792000055,2.5,24.39999962,7,0,8,2,53.69199967
15-09-2016,2016,9,Thursday,3,6.627999783,2,38,31,0,3,1,84.62799978
16-09-2016,2016,9,Friday,2,1.330000043,4,26.29999924,17,0,3,0,53.62999928
17-09-2016,2016,9,Saturday,6.670000076,3.693000078,2.400000095,56,11,0,5,4.099999905,88.86300015
18-09-2016,2016,9,Sunday,5.989999771,7.320000172,2,24.45000076,4,0,8,1,52.76000071
19-09-2016,2016,9,Monday,4,3.395999908,2.150000095,31,11,2,0,1,54.546
20-09-2016,2016,9,Tuesday,4.670000076,2.792000055,3,33.40000153,14,0,4,1,62.86200166
21-09-2016,2016,9,Wednesday,8.340000153,4.309999943,3.049999952,19.70000076,12,0,3,2,52.40000081
22-09-2016,2016,9,Thursday,6.329999924,2.329999924,2.099999905,29.39999962,6,0,4,3,53.15999937
23-09-2016,2016,9,Friday,2.329999924,6.989999771,6,28.39999962,13,3,7,1,67.71999931
24-09-2016,2016,9,Saturday,2,3.779000044,6.199999809,61.20000076,8,0,1,1,83.17900062
25-09-2016,2016,9,Sunday,6,4.329999924,3,61.125,3,0,10,2,89.45499992
26-09-2016,2016,9,Monday,5.989999771,1,4,57.59999847,4,2,4,1,79.58999825
27-09-2016,2016,9,Tuesday,7,4.670000076,7.400000095,51.70000076,17,3,1,3,94.77000093
28-09-2016,2016,9,Wednesday,13.68000031,1.802000046,5.449999809,64.5,3,0,0,4,92.43200016
29-09-2016,2016,9,Thursday,7.329999924,2,4,50.59999847,4,0,1,1.200000048,70.12999845
30-09-2016,2016,9,Friday,7,5,2.599999905,23.39999962,5,0,10,3,55.99999952
01-10-2016,2016,10,Saturday,7.329999924,7.650000095,1.200000048,54.0379982,5,0,4,2,81.21799827
02-10-2016,2016,10,Sunday,17,4.056000233,9.699999809,80.5,6,0,18,3,138.256
03-10-2016,2016,10,Monday,3.329999924,5.329999924,3,59.66199875,2,2,17,3,95.3219986
04-10-2016,2016,10,Tuesday,6.329999924,2.99000001,6,47.59999847,8,0,10,2.5,83.41999841
05-10-2016,2016,10,Wednesday,4,4,4,78.19999695,8,0,1,1,100.1999969
06-10-2016,2016,10,Thursday,4.329999924,3.99000001,6,44,4,0,3,0,65.31999993
07-10-2016,2016,10,Friday,4.340000153,4.296999931,6,47.625,4,0,0,1,67.26200008
08-10-2016,2016,10,Saturday,7.340000153,6.329999924,5,52.70000076,2,0,6,5,84.37000084
09-10-2016,2016,10,Sunday,6.679999828,5.019999981,5.5,88.40000153,2,0,9,1,117.6000013
10-10-2016,2016,10,Monday,2,5.065999985,5,31.60000038,1,0,3,1,48.66600037
11-10-2016,2016,10,Tuesday,7.329999924,2.405999899,11.64999962,52.59999847,54.83333206,1,8,1,138.81933
12-10-2016,2016,10,Wednesday,8.329999924,2.372999907,2,45.75,18,1,17,2,96.45299983
13-10-2016,2016,10,Thursday,4.659999847,4.329999924,3.200000048,42.20000076,20,0,3,2.299999952,79.69000053
14-10-2016,2016,10,Friday,7,4,3,38.70000076,22,0,9,1,84.70000076
15-10-2016,2016,10,Saturday,4,5.96999979,3.349999905,47.20000076,16,1,13,1,91.52000046
16-10-2016,2016,10,Sunday,8.329999924,5.122000217,10,89.30000305,3,0,6,5,126.7520032
17-10-2016,2016,10,Monday,2,5,5,50.79999924,1,0,9,1,73.79999924
18-10-2016,2016,10,Tuesday,3,5.056000233,9,42.09999847,9,3,7,3.099999905,81.25599861
19-10-2016,2016,10,Wednesday,4.329999924,6.659999847,5,26.70000076,11,0,2,1,56.69000053
20-10-2016,2016,10,Thursday,1.639999986,5.659999847,6,52.5,2,0,2,2,71.79999983
21-10-2016,2016,10,Friday,8.659999847,3.825000048,0,40.79999924,5,0,6,2,66.28499913
22-10-2016,2016,10,Saturday,7,2.670000076,4,29.70000076,3,0,10,4,60.37000084
23-10-2016,2016,10,Sunday,12.32999992,5.78000021,3.799999952,51.21666718,10,0,11,2,96.12666726
24-10-2016,2016,10,Monday,2.660000086,3.023000002,7.5,37,1,1,2,1,55.18300009
25-10-2016,2016,10,Tuesday,4.329999924,4.572000027,5.400000095,62.40000153,10,0,7,0,93.70200157
26-10-2016,2016,10,Wednesday,2.329999924,2.397000074,6,28.39999962,10,0,2,1,52.12699962
27-10-2016,2016,10,Thursday,6.5,2.023000002,3,32.20000076,10,2,4,0,59.72300076
28-10-2016,2016,10,Friday,7,3.779999971,6,34.40000153,9,0,5,0,65.1800015
29-10-2016,2016,10,Saturday,15.32999992,4.539999962,6.099999905,78.5,23,0,9,5,141.4699998
30-10-2016,2016,10,Sunday,4.659999847,10.31999969,5.75,73.09999847,5,0,0,2,100.829998
31-10-2016,2016,10,Monday,2.660000086,3.819999933,3,43.79999924,6,0,17,5,81.27999926
01-11-2016,2016,11,Tuesday,2.329999924,1.702999949,4,25.89999962,18,0,6,3,60.93299949
02-11-2016,2016,11,Wednesday,4,3.703000069,4.099999905,42.20000076,1,0,2,3,60.00300074
03-11-2016,2016,11,Thursday,2,1,3,42.5,3,0,0,1,52.5
04-11-2016,2016,11,Friday,8.329999924,4.373000145,3.599999905,24.29999924,14,1,6,4.199999809,65.80299902
05-11-2016,2016,11,Saturday,7.666666508,3.019999981,5.800000191,35.40000153,9,0,0,2,62.88666821
06-11-2016,2016,11,Sunday,8,4.340000153,3,42.45000076,3,2,11,5,78.79000092
07-11-2016,2016,11,Monday,5,2.726000071,6.300000191,35,9,0,5,1,64.02600026
08-11-2016,2016,11,Tuesday,7,2.349999905,8,20,19.16666603,2,8,3,69.51666594
09-11-2016,2016,11,Wednesday,2.339999914,5.659999847,1.399999976,25,18,0,4,0,56.39999974
10-11-2016,2016,11,Thursday,7.329999924,6.329999924,7,31.10000038,5,2,12,3.400000095,74.16000032
11-11-2016,2016,11,Friday,10.65999985,1.758999944,4,33,6,0,1,1,57.41899979
12-11-2016,2016,11,Saturday,8,3.825000048,7,56.5,10,0,1,1.200000048,87.5250001
13-11-2016,2016,11,Sunday,6,11.31999969,3.599999905,60.20000076,0,0,5,1,87.12000036
14-11-2016,2016,11,Monday,10,4.725999832,3.799999952,50.5,5,3,1,1,79.02599978
15-11-2016,2016,11,Tuesday,5.329999924,0.330000013,4,30.10000038,27,5,5,1,77.76000032
16-11-2016,2016,11,Wednesday,4,3.167000055,4,38.91199875,5,0,10,1,66.0789988
17-11-2016,2016,11,Thursday,5,2.726000071,5.699999809,41.40000153,0,0,1,1.399999976,57.22600138
18-11-2016,2016,11,Friday,1.330000043,4.329999924,6.25,31,7,1,2,2,54.90999997
19-11-2016,2016,11,Saturday,5,2.700000048,4,35.40000153,3,0,3,2,55.10000157
20-11-2016,2016,11,Sunday,7,4.340000153,5,25.5,3,0,0,2,46.84000015
21-11-2016,2016,11,Monday,1.340000033,3.339999914,5.25,30,1,0,13,3,56.92999995
22-11-2016,2016,11,Tuesday,4.010000229,4.703000069,1.100000024,23,3,2,7,2,46.81300032
23-11-2016,2016,11,Wednesday,3,4.329999924,3.700000048,44.12400055,5,0,0,1,61.15400052
24-11-2016,2016,11,Thursday,8.670000076,4.333000183,6,28,2,0,10,3,62.00300026
25-11-2016,2016,11,Friday,7.340000153,5,7,21,20,4,5,1,70.34000015
26-11-2016,2016,11,Saturday,3.329999924,5,4,36,9,3,12,2,74.32999992
27-11-2016,2016,11,Sunday,9.329999924,5.69299984,3.900000095,61,5,0,1,0,85.92299986
28-11-2016,2016,11,Monday,4.5,1.363000035,2.049999952,23,5,0,12,0,47.91299999
29-11-2016,2016,11,Tuesday,5.679999828,5.670000076,3,45.59999847,6,2,0,0,67.94999838
30-11-2016,2016,11,Wednesday,3.329999924,2.99000001,4.300000191,24.60000038,13,0,7,0,55.22000051
01-12-2016,2016,12,Thursday,4.5,2.362999916,1.5,55.66199875,8,0,9,0,81.02499866
02-12-2016,2016,12,Friday,6,1.075999975,3.200000048,43,14,0,26,0.200000003,93.47600003
03-12-2016,2016,12,Saturday,3.170000076,2.680000067,3,43.29999924,2,0,1,4,59.14999938
04-12-2016,2016,12,Sunday,7,9.123000145,2.900000095,67,4,0,0,0,90.02300024
05-12-2016,2016,12,Monday,9.5,1.679999948,4,23,6,1,13,2,60.17999995
06-12-2016,2016,12,Tuesday,6,5.090000153,4.400000095,27.20000076,4,0,20,1,67.69000101
07-12-2016,2016,12,Wednesday,4.340000153,2.726000071,1.700000048,47,8,3,7,3,76.76600027
08-12-2016,2016,12,Thursday,5.670000076,1.669999957,5,35.70000076,9,0,2,0,59.0400008
09-12-2016,2016,12,Friday,5.659999847,1.669999957,4,35.06200027,2,0,0,2,50.39200008
10-12-2016,2016,12,Saturday,7.340000153,6.329999924,10.10000038,45.40000153,1,0,15,2,87.17000198
11-12-2016,2016,12,Sunday,3.339999914,4.725999832,8.550000191,62.06200027,7,0,14,1,100.6780002
12-12-2016,2016,12,Monday,3.660000086,2.428999901,3.099999905,44.5,28.33333397,3,21,4,110.0223339
13-12-2016,2016,12,Tuesday,1,4,5.099999905,43.59999847,0,0,18,0,71.69999838
14-12-2016,2016,12,Wednesday,5.829999924,3.779999971,5.650000095,32.20000076,21,0,10,1.200000048,79.6600008
15-12-2016,2016,12,Thursday,9.659999847,3.329999924,1,22.79999924,8,0,5,1,50.78999901
16-12-2016,2016,12,Friday,7.329999924,6.320000172,2.200000048,39.77500153,8,3,23,1,90.62500167
17-12-2016,2016,12,Saturday,5.989999771,2.660000086,4.150000095,59.95000076,10,0,6,1,89.75000072
18-12-2016,2016,12,Sunday,1.669999957,5.019999981,4.199999809,60.70000076,13,0,5,1,90.59000051
19-12-2016,2016,12,Monday,0,0,0,0,0,0,0,0,0
20-12-2016,2016,12,Tuesday,6.329999924,3.660000086,4,46,12,2,1,0,74.99000001
21-12-2016,2016,12,Wednesday,1.340000033,2.812000036,0.25,37,5,0,6,2.5,54.90200007
22-12-2016,2016,12,Thursday,4.340000153,4.164999962,3.799999952,38.40000153,1,0,5,0,56.70500159
23-12-2016,2016,12,Friday,5.329999924,4.670000076,1.149999976,32,6,0,8,2,59.14999998
24-12-2016,2016,12,Saturday,6.329999924,6.699999809,4.199999809,82,4,1,2,1,107.2299995
25-12-2016,2016,12,Sunday,2.329999924,7.626999855,5.699999809,79.80000305,0,0,9,1,105.4570026
26-12-2016,2016,12,Monday,10.32999992,4.659999847,2,58.92399979,6,0,2,2,85.91399956
27-12-2016,2016,12,Tuesday,6,5,0.416666657,54.20000076,8,2,13,0,88.61666742
28-12-2016,2016,12,Wednesday,4.340000153,6.329999924,6.449999809,57.20000076,7,0,13,0,94.32000065
29-12-2016,2016,12,Thursday,11,6.010000229,6.349999905,81.19999695,4,3,6,2,119.5599971
30-12-2016,2016,12,Friday,5.659999847,8.989999771,7.300000191,161,13,0,3,0,198.9499998
31-12-2016,2016,12,Saturday,8.329999924,7.758999825,7.449999809,108.6999969,7,0,12,0,151.2389965
01-01-2017,2017,1,Sunday,3.543750048,3.956249952,1.5625,25.67499924,8.75,1.875,0,0.625,45.98749924
02-01-2017,2017,1,Monday,0.212500006,0.637499988,0.625,32,0,0.625,0,3.125,37.22499999
03-01-2017,2017,1,Tuesday,6.25,5.831250191,4.625,66.8125,8.75,0,0,1.875,94.14375019
04-01-2017,2017,1,Wednesday,6.804166794,5.970833302,6.416666508,56.76666641,10,1.25,5,2.916666746,95.12499976
05-01-2017,2017,1,Thursday,7.504166603,7.879166603,5.208333492,62.20833206,14.58333302,0,0,2.5,99.88333178
06-01-2017,2017,1,Friday,4.583333492,3.049999952,5.625,65.5625,10.83333302,0,0,2.5,92.15416646
07-01-2017,2017,1,Saturday,2.916666746,5.154166698,5.958333492,34.625,8.75,0,0,0,57.40416694
08-01-2017,2017,1,Sunday,5.416666508,1.859583378,5.083333492,25.375,10,2.083333254,0,1.666666627,51.48458326
09-01-2017,2017,1,Monday,3.887500048,4.05708313,2.583333254,56.125,9.166666985,0.416666657,0,2.083333254,78.31958333
10-01-2017,2017,1,Tuesday,6.387499809,4.738749981,13.29166698,54.25,25,1.666666627,0,0.833333313,106.1679167
11-01-2017,2017,1,Wednesday,9.308333397,5.501666546,9.166666985,51.04166794,20,1.25,0,2.916666746,99.18500161
12-01-2017,2017,1,Thursday,8.333333015,5.196666718,8.75,65.9375,14.16666698,1.25,0,1.666666627,105.3008333
13-01-2017,2017,1,Friday,6.804166794,3.891666651,9.541666985,54.41666794,19.58333397,0,0,1.333333373,95.57083571
14-01-2017,2017,1,Saturday,5.974999905,4.364583492,7.708333492,47.91666794,16.66666603,0.833333313,0,2.083333254,85.54791743
15-01-2017,2017,1,Sunday,8.050000191,6.525000095,9.083333015,38.79166794,15.41666698,0,0,1.25,79.11666822
16-01-2017,2017,1,Monday,6.670833111,4.029166698,8.041666985,63.5625,12.5,0.416666657,0,2.083333254,97.3041667
17-01-2017,2017,1,Tuesday,7.224999905,4.139166832,5.291666508,48.45833206,13.33333302,1.666666627,0,2.5,82.61416495
18-01-2017,2017,1,Wednesday,6.741666794,4.445833206,6.5,45.95833206,16.66666603,1.25,0,0.833333313,82.39583141
19-01-2017,2017,1,Thursday,5,5.699999809,7.833333492,37.75,15.83333302,0,0,3.333333254,75.44999957
20-01-2017,2017,1,Friday,3.608333349,4.738749981,4.125,37.625,23.33333397,2.916666746,0,2.5,78.84708405
21-01-2017,2017,1,Saturday,5.695833206,2.400000095,4.583333492,50.20833206,15,2.083333254,0,2.916666746,82.88749886
22-01-2017,2017,1,Sunday,4.512499809,5.007500172,5.125,37.02083206,19.16666603,1.25,0,1.666666627,73.7491647
23-01-2017,2017,1,Monday,5.137499809,4.505000114,6.291666508,41.75,15.83333302,0.833333313,0,1.666666627,76.01749939
24-01-2017,2017,1,Tuesday,6.112500191,5.770833492,10.95833302,40.08333206,11.25,0,10,2.916666746,87.09166551
25-01-2017,2017,1,Wednesday,7.779166698,5.108333111,7.666666508,51.1875,18.75,2.083333254,0,2.291666746,94.86666632
26-01-2017,2017,1,Thursday,5.979166508,5.224583149,7.041666508,36.625,13.75,0.833333313,0,0,69.45374948
27-01-2017,2017,1,Friday,7.849999905,7.541250229,5.166666508,42.60916519,21.25,2.083333254,0,1.25,87.75041509
28-01-2017,2017,1,Saturday,5.970833302,6.112500191,2.25,32.08333206,9.166666985,0,0,1.25,56.83333254
29-01-2017,2017,1,Sunday,5.141666889,7.783333302,5.333333492,54.16666794,15.83333302,2.5,0,3.333333254,94.09166789
30-01-2017,2017,1,Monday,8.058333397,5.616250038,7,35.51750183,17.08333397,4.166666508,0,4.166666508,81.60875225
31-01-2017,2017,1,Tuesday,4.441666603,4.254583359,2.833333254,47.25,13.33333302,0.833333313,0,1.666666627,74.61291617
01-02-2017,2017,2,Wednesday,7.375,5.188333511,6.041666508,31.625,10.83333302,0.416666657,0,2.083333254,63.56333295
02-02-2017,2017,2,Thursday,8.195833206,6.211666584,6.416666508,42.29166794,9.166666985,0.416666657,0,0.833333313,73.53250119
03-02-2017,2017,2,Friday,7.637499809,6.25541687,9,42.90083313,15.83333302,2.5,0,0.833333313,84.96041614
04-02-2017,2017,2,Saturday,7.779166698,4.166666508,4.416666508,27.70833397,12.08333302,0.833333313,0,3.75,60.73750001
